date,code,name,shares
2025-01-24,159707,地产ETF,585548214.0
2025-01-24,159708,红利ETF,303028306.0
2025-01-24,159709,物联网ETF工银,93484060.0
2025-01-24,159711,港股通ETF,62465157.0
2025-01-24,159712,港股通50ETF,28778813.0
2025-01-24,159713,稀土ETF,444755051.0
2025-01-24,159715,稀土ETF易方达,323030274.0
2025-01-24,159716,深创100ETF,135666732.0
2025-01-24,159717,ESGETF,80373183.0
2025-01-24,159718,港股医药ETF,374832634.0
2025-01-24,159719,国企共赢ETF,196195986.0
2025-01-24,159720,智能电车ETF泰康,88812357.0
2025-01-24,159721,深创龙头ETF,63431696.0
2025-01-24,159723,科技龙头ETF,103025575.0
2025-01-24,159725,线上消费ETF,76424924.0
2025-01-24,159726,恒生红利ETF,503411380.0
2025-01-24,159728,在线消费ETF,81910129.0
2025-01-24,159729,互联网ETF,118960633.0
2025-01-24,159730,龙头家电ETF,48571340.0
2025-01-24,159731,石化ETF,49375802.0
2025-01-24,159732,消费电子ETF,2175447904.0
2025-01-24,159735,港股消费ETF,378561371.0
2025-01-24,159736,饮食ETF,6936394457.0
2025-01-24,159738,云计算ETF沪港深,58992667.0
2025-01-24,159739,大数据ETF,176580615.0
2025-01-24,159740,恒生科技ETF,6760120448.0
2025-01-24,159741,恒生科技ETF基金,879796712.0
2025-01-24,159742,恒生科技指数ETF,1819928292.0
2025-01-24,159743,湖北ETF,167941100.0
2025-01-24,159745,建材ETF,811688265.0
2025-01-24,159747,香港科技ETF,296712278.0
2025-01-24,159748,创新药ETF富国,413692128.0
2025-01-24,159750,港股科技50ETF,144618251.0
2025-01-24,159751,港股科技ETF,318629628.0
2025-01-24,159752,新能源龙头ETF,696958917.0
2025-01-24,159755,电池ETF,5090646746.0
2025-01-24,159757,电池30ETF,574931891.0
2025-01-24,159758,红利质量ETF,626290777.0
2025-01-24,159760,医疗健康ETF泰康,153360223.0
2025-01-24,159761,新材料50ETF,307734117.0
2025-01-24,159763,新材料ETF基金,118707747.0
2025-01-24,159766,旅游ETF,3189640963.0
2025-01-24,159767,电池龙头ETF,225873672.0
2025-01-24,159768,房地产ETF,682450311.0
2025-01-24,159770,机器人ETF,1776087762.0
2025-01-24,159773,创业板科技ETF,410703120.0
2025-01-24,159775,新能源车电池ETF,129648961.0
2025-01-24,159776,港股通医药ETF,148968765.0
2025-01-24,159777,创科技ETF,189280565.0
2025-01-24,159778,工业互联ETF,63505382.0
2025-01-24,159779,消费电子50ETF,119869337.0
2025-01-24,159780,双创ETF,8032048583.0
2025-01-24,159781,科创创业ETF,16624860533.0
2025-01-24,159782,双创50ETF,1962190267.0
2025-01-24,159783,科创创业50ETF,8649859442.0
2025-01-24,159786,VRETF,154701174.0
2025-01-24,159787,建材ETF易方达,81521633.0
2025-01-24,159788,港股通100ETF,72424965.0
2025-01-24,159790,碳中和ETF,4155528485.0
2025-01-24,159791,300ESGETF,39083347.0
2025-01-24,159792,港股通互联网ETF,32991855237.0
2025-01-24,159793,线上消费ETF平安,46758908.0
2025-01-24,159795,智能汽车ETF基金,56169473.0
2025-01-24,159796,电池50ETF,1588467550.0
2025-01-24,159797,医疗器械ETF基金,74989247.0
2025-01-24,159798,消费ETF易方达,133245390.0
2025-01-24,159800,中证800ETF,70736802.0
2025-01-24,159801,芯片ETF龙头,5663120172.0
2025-01-24,159804,创中盘88ETF,109899676.0
2025-01-24,159805,传媒ETF,218452480.0
2025-01-24,159806,新能源车ETF,2095089446.0
2025-01-24,159807,科技ETF,2104051428.0
2025-01-24,159808,创100ETF融通,161484790.0
2025-01-24,159810,创业板ETF浦银,119475458.0
2025-01-24,159811,5G50ETF,94743393.0
2025-01-24,159812,黄金基金ETF,53113149.0
2025-01-24,159813,半导体ETF,7239862410.0
2025-01-24,159814,创业大盘ETF,1822246520.0
2025-01-24,159816,0-4地债ETF,15717484.0
2025-01-24,159819,人工智能ETF,9777229669.0
2025-01-24,159820,中证500ETF天弘,2416408470.0
2025-01-24,159821,BOCI创业板ETF,49020000.0
2025-01-24,159822,新经济ETF,374234315.0
2025-01-24,159824,新能车ETF,232135070.0
2025-01-24,159825,农业ETF,2603077407.0
2025-01-24,159827,农业50ETF,141716463.0
2025-01-24,159828,医疗ETF,5557439464.0
2025-01-24,159830,上海金ETF,57814066.0
2025-01-24,159831,上海金ETF基金,21356243.0
2025-01-24,159834,金ETF,52061376.0
2025-01-24,159835,创新药50ETF,222504143.0
2025-01-24,159836,创300ETF,239747113.0
2025-01-24,159837,生物科技ETF,2923152837.0
2025-01-24,159838,医药50ETF,405763462.0
2025-01-24,159839,生物药ETF,1685235165.0
2025-01-24,159840,锂电池ETF,2049574851.0
2025-01-24,159841,证券ETF,5882238465.0
2025-01-24,159842,券商ETF,1695250631.0
2025-01-24,159843,食品饮料ETF,472455141.0
2025-01-24,159845,中证1000ETF,12400425606.0
2025-01-24,159847,医疗ETF易方达,2101825354.0
2025-01-24,159848,证券ETF基金,120811239.0
2025-01-24,159849,生物科技指数ETF,158372396.0
2025-01-24,159850,恒生国企ETF,1488706498.0
2025-01-24,159851,金融科技ETF,3414952074.0
2025-01-24,159852,软件ETF,1894623921.0
2025-01-24,159855,影视ETF,94425236.0
2025-01-24,159856,互联网龙头ETF,530372474.0
2025-01-24,159857,光伏ETF,2946515725.0
2025-01-24,159858,创新药ETF基金,418098318.0
2025-01-24,159859,生物医药ETF,9007640054.0
2025-01-24,159861,碳中和50ETF,217117535.0
2025-01-24,159862,食品ETF,72000623.0
2025-01-24,159863,光伏ETF基金,472729352.0
2025-01-24,159864,光伏50ETF,814526827.0
2025-01-24,159865,养殖ETF,5756455659.0
2025-01-24,159866,日经ETF,587979377.0
2025-01-24,159867,畜牧ETF,1097643594.0
2025-01-24,159869,游戏ETF,5742082127.0
2025-01-24,159870,化工ETF,2504107019.0
2025-01-24,159871,有色金属ETF,109866253.0
2025-01-24,159872,智能网联汽车ETF,57799732.0
2025-01-24,159873,医疗设备ETF,142920000.0
2025-01-24,159875,新能源ETF,2100162899.0
2025-01-24,159876,有色龙头ETF,74988509.0
2025-01-24,159877,医疗产业ETF,147792292.0
2025-01-24,159880,有色ETF基金,108551518.0
2025-01-24,159881,有色60ETF,59249583.0
2025-01-24,159883,医疗器械ETF,3517037843.0
2025-01-24,159885,碳中和ETF基金,472467316.0
2025-01-24,159886,机械ETF,58242555.0
2025-01-24,159887,银行ETF,308715950.0
2025-01-24,159888,智能车ETF,84446068.0
2025-01-24,159889,智能汽车ETF,58400796.0
2025-01-24,159890,云计算ETF,148590688.0
2025-01-24,159891,医疗ETF基金,279024837.0
2025-01-24,159892,恒生医药ETF,8548266022.0
2025-01-24,159895,物联网ETF易方达,82241864.0
2025-01-24,159896,物联网龙头ETF,67055960.0
2025-01-24,159898,医疗器械指数ETF,349098825.0
2025-01-24,159899,软件龙头ETF,323977729.0
2025-01-24,159901,深证100ETF,2487734930.0
2025-01-24,159902,中小100ETF,132460849.0
2025-01-24,159903,深成ETF,454154507.0
2025-01-24,159905,深红利ETF,2069943951.0
2025-01-24,159906,深成长龙头ETF,144639725.0
2025-01-24,159907,2000ETF,227197694.0
2025-01-24,159908,创业板ETF博时,1092229029.0
2025-01-24,159909,TMT50ETF,616561992.0
2025-01-24,159910,基本面120ETF,144906143.0
2025-01-24,159912,深300ETF,93448991.0
2025-01-24,159913,深价值ETF,33429693.0
2025-01-24,159915,创业板ETF,42589454936.0
2025-01-24,159916,深F60ETF,79566039.0
2025-01-24,159918,中创400ETF,40561264.0
2025-01-24,159919,沪深300ETF,38720016676.0
2025-01-24,159920,恒生ETF,15039559219.0
2025-01-24,159922,中证500ETF,5423676765.0
2025-01-24,159923,中证A100ETF基金,24285812.0
2025-01-24,159925,沪深300ETF南方,1359320856.0
2025-01-24,159928,消费ETF,15806629040.0
2025-01-24,159929,医药ETF,1794204203.0
2025-01-24,159930,能源ETF,174398150.0
2025-01-24,159931,金融ETF,53328511.0
2025-01-24,159933,国投金融地产ETF,56378943.0
2025-01-24,159934,黄金ETF,2049762646.0
2025-01-24,159935,中证500ETF景顺,35572956.0
2025-01-24,159936,可选消费ETF,162156094.0
2025-01-24,159937,黄金ETF基金,2382721977.0
2025-01-24,159938,医药卫生ETF,7779567236.0
2025-01-24,159939,信息技术ETF,2609656106.0
2025-01-24,159940,金融地产ETF,969059983.0
2025-01-24,159941,纳指ETF,20916010164.0
2025-01-24,159943,深证成指ETF,209229922.0
2025-01-24,159944,材料ETF,27608342.0
2025-01-24,159945,能源ETF基金,30572327.0
2025-01-24,159948,创业板ETF南方,2040697720.0
2025-01-24,159949,创业板50ETF,30097785113.0
2025-01-24,159952,创业板ETF广发,9084284929.0
2025-01-24,159954,H股ETF,516105083.0
2025-01-24,159956,创业板ETF建信,95978674.0
2025-01-24,159957,创业板100ETF华夏,1567784560.0
2025-01-24,159958,创业板ETF工银,337911448.0
2025-01-24,159959,央企ETF,2035891780.0
2025-01-24,159960,恒生中国企业ETF,610573960.0
2025-01-24,159961,深100ETF方正富邦,299245196.0
2025-01-24,159964,创业板ETF平安,419481881.0
2025-01-24,159965,央视50ETF,48426953.0
2025-01-24,159966,创业板价值ETF,1090799521.0
2025-01-24,159967,创业板成长ETF,9754705811.0
2025-01-24,159968,中证500ETF博时,104895098.0
2025-01-24,159969,深100ETF银华,15903014.0
2025-01-24,159970,深100ETF工银,3244784.0
2025-01-24,159971,创业板ETF富国,1762010144.0
2025-01-24,159972,5年地债ETF,34175910.0
2025-01-24,159973,民企ETF,200976423.0
2025-01-24,159974,央企创新ETF,156432422.0
2025-01-24,159975,深100ETF招商,106937760.0
2025-01-24,159976,湾创ETF,106885872.0
2025-01-24,159977,创业板ETF天弘,4605936410.0
2025-01-24,159980,有色ETF,464824777.0
2025-01-24,159981,能源化工ETF,213536957.0
2025-01-24,159982,中证500ETF鹏华,236211253.0
2025-01-24,159985,豆粕ETF,1852324066.0
2025-01-24,159991,创大盘ETF,360263172.0
2025-01-24,159992,创新药ETF,14162981217.0
2025-01-24,159993,证券ETF龙头,1292697982.0
2025-01-24,159994,5GETF,1727001679.0
2025-01-24,159995,芯片ETF,21254563006.0
2025-01-24,159996,家电ETF,1256554846.0
2025-01-24,159997,电子ETF,1202306634.0
2025-01-24,159998,计算机ETF,2573855354.0
2025-01-24,159001,货币ETF,8823520.0
2025-01-24,159003,招商快线ETF,1950641.0
2025-01-24,159005,汇添富快钱ETF,815839.0
2025-01-24,159150,深证50ETF易方达,177997623.0
2025-01-24,159300,300ETF,906358097.0
2025-01-24,159301,公用事业ETF,64458357.0
2025-01-24,159302,港股高股息ETF,115297609.0
2025-01-24,159303,恒生医疗ETF基金,28991693.0
2025-01-24,159305,储能电池50ETF,31320151.0
2025-01-24,159306,汽车零件ETF,15244616.0
2025-01-24,159307,红利低波100ETF,603903552.0
2025-01-24,159309,油气资源ETF,66371736.0
2025-01-24,159310,芯片产业ETF,691981080.0
2025-01-24,159312,恒生ETF港股通,71224353.0
2025-01-24,159315,黄金股ETF基金,46089621.0
2025-01-24,159318,恒生港股通ETF,41601647.0
2025-01-24,159320,电网ETF,38745173.0
2025-01-24,159321,黄金股票ETF,70400397.0
2025-01-24,159322,黄金产业ETF,23411691.0
2025-01-24,159323,港股通汽车ETF,133097378.0
2025-01-24,159325,半导体精选ETF,152460528.0
2025-01-24,159326,电网设备ETF,55265525.0
2025-01-24,159327,半导体设备ETF基金,116524697.0
2025-01-24,159328,家电ETF易方达,165556700.0
2025-01-24,159329,沙特ETF,405189188.0
2025-01-24,159330,沪深300ETF基金,911801009.0
2025-01-24,159331,红利港股ETF,108694179.0
2025-01-24,159332,央企红利ETF,138021477.0
2025-01-24,159333,港股央企红利ETF,369952835.0
2025-01-24,159335,央企科创ETF,380283689.0
2025-01-24,159337,中证500ETF基金,997710611.0
2025-01-24,159338,中证A500ETF,31367086664.0
2025-01-24,159339,A500ETF,10838086841.0
2025-01-24,159350,深证50ETF富国,465009642.0
2025-01-24,159351,A500指数ETF,14372123357.0
2025-01-24,159352,中证A500ETF南方,21825101746.0
2025-01-24,159353,中证A500ETF景顺,16400161812.0
2025-01-24,159355,800红利低波ETF,142234277.0
2025-01-24,159356,A500ETF基金,7112120647.0
2025-01-24,159357,中证A500指数ETF,6772833841.0
2025-01-24,159358,中证A500ETF基金,3506106420.0
2025-01-24,159359,中证A500ETF华安,4613140424.0
2025-01-24,159360,中证A500ETF天弘,4751184526.0
2025-01-24,159361,A500ETF易方达,17078090279.0
2025-01-24,159362,A500ETF工银,4376180191.0
2025-01-24,159363,创业板人工智能ETF华宝,656084962.0
2025-01-24,159370,创50ETF工银,104316009.0
2025-01-24,159375,创业板50ETF国泰,79638135.0
2025-01-24,159376,A500ETF指数基金,795922317.0
2025-01-24,159378,通用航空ETF,151271072.0
2025-01-24,159379,A500ETF融通,827821471.0
2025-01-24,159380,A500ETF东财,607804337.0
2025-01-24,159395,信用债ETF大成,15294202.0
2025-01-24,159501,纳斯达克指数ETF,4966986575.0
2025-01-24,159502,标普生物科技ETF,1113323019.0
2025-01-24,159505,国证2000指数ETF,13104786.0
2025-01-24,159506,恒生医疗ETF,657536979.0
2025-01-24,159507,电信ETF,39943634.0
2025-01-24,159508,生物医药ETF基金,53231598.0
2025-01-24,159509,纳指科技ETF,6271564118.0
2025-01-24,159510,沪深300价值ETF,155128342.0
2025-01-24,159511,通信ETF基金,60444573.0
2025-01-24,159512,汽车ETF,71264855.0
2025-01-24,159513,纳斯达克100指数ETF,4333549100.0
2025-01-24,159515,国企红利ETF,48086631.0
2025-01-24,159516,半导体设备ETF,1805589993.0
2025-01-24,159517,800增强ETF,14742624.0
2025-01-24,159518,标普油气ETF,400325369.0
2025-01-24,159519,港股国企ETF,149157854.0
2025-01-24,159520,消费龙头ETF,138177649.0
2025-01-24,159521,2000指数ETF,30274435.0
2025-01-24,159523,沪深300成长ETF,77517348.0
2025-01-24,159525,红利低波ETF,319243741.0
2025-01-24,159526,机器人指数ETF,188462964.0
2025-01-24,159527,数据ETF,42100450.0
2025-01-24,159528,国企改革ETF,49320773.0
2025-01-24,159529,标普消费ETF,359536791.0
2025-01-24,159530,机器人ETF易方达,189613169.0
2025-01-24,159531,中证2000ETF,752608406.0
2025-01-24,159532,中证2000ETF易方达,79564791.0
2025-01-24,159533,中证2000ETF基金,13458785.0
2025-01-24,159535,中证2000ETF指数,28981088.0
2025-01-24,159536,中证2000指数ETF,53261589.0
2025-01-24,159537,信创ETF,85642602.0
2025-01-24,159538,信创ETF富国,48304483.0
2025-01-24,159539,信创50ETF,74565182.0
2025-01-24,159540,信创ETF易方达,133505191.0
2025-01-24,159541,创业板综ETF万家,313593326.0
2025-01-24,159542,工程机械ETF,23592850.0
2025-01-24,159543,国证2000ETF基金,54196551.0
2025-01-24,159545,恒生红利低波ETF,503803689.0
2025-01-24,159546,集成电路ETF,127309274.0
2025-01-24,159547,红利低波50ETF,55286075.0
2025-01-24,159549,红利低波动ETF,2960523884.0
2025-01-24,159551,机器人产业ETF,150920923.0
2025-01-24,159552,中证2000增强ETF,12290319.0
2025-01-24,159553,2000ETF增强,6326751.0
2025-01-24,159555,2000增强ETF,55462705.0
2025-01-24,159556,中证2000ETF增强,84556089.0
2025-01-24,159557,恒生医疗指数ETF,212894955.0
2025-01-24,159558,半导体材料设备ETF,524854641.0
2025-01-24,159559,机器人100ETF,91076622.0
2025-01-24,159560,芯片50ETF,132916460.0
2025-01-24,159561,德国ETF,146499489.0
2025-01-24,159562,黄金股ETF,258130504.0
2025-01-24,159563,创业板综ETF华夏,51360773.0
2025-01-24,159565,汽车零部件ETF,55627231.0
2025-01-24,159566,储能电池ETF,76739776.0
2025-01-24,159567,港股创新药ETF,389364863.0
2025-01-24,159568,港股互联网ETF,56857901.0
2025-01-24,159569,港股红利低波ETF,127147241.0
2025-01-24,159570,港股通创新药ETF,700597142.0
2025-01-24,159571,创业板200ETF富国,57981814.0
2025-01-24,159572,创业板200ETF易方达,847749107.0
2025-01-24,159573,创业板200ETF华夏,265456297.0
2025-01-24,159575,创业板200ETF银华,17410425.0
2025-01-24,159576,深证100ETF广发,70509612.0
2025-01-24,159577,美国50ETF,963665791.0
2025-01-24,159578,深证主板50ETF南方,185998831.0
2025-01-24,159579,深主板50ETF华安,6867637.0
2025-01-24,159581,红利ETF基金,2642225708.0
2025-01-24,159582,半导体产业ETF,189121621.0
2025-01-24,159583,通信设备ETF,39296451.0
2025-01-24,159586,计算机ETF南方,75025923.0
2025-01-24,159587,粮食50ETF,21447031.0
2025-01-24,159588,石油天然气ETF,68784857.0
2025-01-24,159589,红利100ETF,66590005.0
2025-01-24,159590,软件50ETF,105361746.0
2025-01-24,159591,中证A50ETF,1511405682.0
2025-01-24,159592,A50ETF基金,2532310460.0
2025-01-24,159593,中证A50指数ETF,7794696040.0
2025-01-24,159595,中证A50ETF基金,6317113255.0
2025-01-24,159596,A50ETF华宝,1219341520.0
2025-01-24,159597,创业板成长ETF易方达,96452379.0
2025-01-24,159599,芯片ETF基金,463322066.0
2025-01-24,159601,A50ETF,4716188073.0
2025-01-24,159602,中国A50ETF,1492542944.0
2025-01-24,159603,双创龙头ETF,2969071922.0
2025-01-24,159605,中概互联ETF,7422486155.0
2025-01-24,159606,中证500成长ETF,533222838.0
2025-01-24,159607,中概互联网ETF,1884829139.0
2025-01-24,159608,稀有金属ETF,400810066.0
2025-01-24,159609,光伏龙头ETF,581903414.0
2025-01-24,159610,500ETF增强,712568207.0
2025-01-24,159611,电力ETF,1896762900.0
2025-01-24,159612,标普500ETF,328898651.0
2025-01-24,159613,信息安全ETF,106590217.0
2025-01-24,159615,恒生生物科技ETF,488054898.0
2025-01-24,159616,农牧ETF,104561112.0
2025-01-24,159617,500价值ETF,43418382.0
2025-01-24,159618,光伏ETF指数基金,106131407.0
2025-01-24,159619,基建ETF,151981007.0
2025-01-24,159620,500成长ETF,40140934.0
2025-01-24,159621,MSCIESGETF,32434717.0
2025-01-24,159622,创新药ETF沪港深,238603238.0
2025-01-24,159623,成渝经济圈ETF,4085271695.0
2025-01-24,159625,绿色电力ETF,188513777.0
2025-01-24,159627,A100ETF,41116776.0
2025-01-24,159628,国证2000ETF,806283250.0
2025-01-24,159629,1000ETF,4027252663.0
2025-01-24,159630,A100ETF基金,19113744.0
2025-01-24,159631,中证A100ETF,129332605.0
2025-01-24,159632,纳斯达克ETF,5602720640.0
2025-01-24,159633,中证1000ETF易方达,1092162658.0
2025-01-24,159635,基建50ETF,113846980.0
2025-01-24,159636,港股通科技30ETF,8188250603.0
2025-01-24,159637,新能源车龙头ETF,1552768094.0
2025-01-24,159638,高端装备ETF,1494341932.0
2025-01-24,159639,碳中和ETF南方,1053290171.0
2025-01-24,159640,碳中和龙头ETF,271845198.0
2025-01-24,159641,双碳ETF,385719131.0
2025-01-24,159642,碳中和100ETF,133439923.0
2025-01-24,159643,疫苗ETF,105390617.0
2025-01-24,159645,疫苗ETF富国,30540740.0
2025-01-24,159647,中药ETF,658961752.0
2025-01-24,159649,国开债ETF,50821877.0
2025-01-24,159650,国开ETF,32212196.0
2025-01-24,159651,国开债券ETF,13066448.0
2025-01-24,159652,有色50ETF,353320287.0
2025-01-24,159653,ESG300ETF,58972068.0
2025-01-24,159655,标普ETF,547143045.0
2025-01-24,159656,300成长ETF,162238451.0
2025-01-24,159657,生物疫苗ETF,201514819.0
2025-01-24,159658,数字经济ETF,197394877.0
2025-01-24,159659,纳斯达克100ETF,2914744064.0
2025-01-24,159660,纳指100ETF,1220151363.0
2025-01-24,159661,中证A100指数ETF,37708213.0
2025-01-24,159662,交运ETF,65113946.0
2025-01-24,159663,机床ETF,72517585.0
2025-01-24,159665,半导体龙头ETF,317576860.0
2025-01-24,159666,交通运输ETF,71832905.0
2025-01-24,159667,工业母机ETF,423016906.0
2025-01-24,159669,绿电ETF,45754781.0
2025-01-24,159670,消费ETF基金,109706921.0
2025-01-24,159671,稀有金属ETF基金,783551737.0
2025-01-24,159672,主要消费ETF,123887409.0
2025-01-24,159673,沪深300ETF鹏华,4727528385.0
2025-01-24,159675,创业板增强ETF,221346691.0
2025-01-24,159676,创业板增强ETF富国,296564183.0
2025-01-24,159677,1000增强ETF,53904091.0
2025-01-24,159678,中证500增强ETF,85643694.0
2025-01-24,159679,中证1000增强ETF,189689156.0
2025-01-24,159680,1000ETF增强,261438087.0
2025-01-24,159681,创50ETF,2033772337.0
2025-01-24,159682,创业50ETF,6033307670.0
2025-01-24,159685,1000增强ETF天弘,25440067.0
2025-01-24,159686,A100ETF易方达,69815386.0
2025-01-24,159687,亚太精选ETF,199228658.0
2025-01-24,159688,恒生互联网ETF,739278480.0
2025-01-24,159689,消费ETF南方,118147787.0
2025-01-24,159690,矿业ETF,13163978.0
2025-01-24,159691,港股红利ETF,5080301386.0
2025-01-24,159692,证券ETF东财,314455969.0
2025-01-24,159695,通信ETF,70812086.0
2025-01-24,159696,纳指ETF易方达,1210824034.0
2025-01-24,159697,油气ETF,62022006.0
2025-01-24,159698,粮食ETF,232444378.0
2025-01-24,159699,恒生消费ETF,470664255.0
2025-01-24,159701,物联网ETF招商,27705601.0
2025-01-24,159703,新材料ETF,108781591.0
2025-01-24,159706,深证100ETF华安,85386800.0
2025-01-24,159707,地产ETF,585548214.0
2025-01-24,159708,红利ETF,303028306.0
2025-01-24,159709,物联网ETF工银,93484060.0
2025-01-24,159711,港股通ETF,62465157.0
2025-01-24,159712,港股通50ETF,28778813.0
2025-01-24,159713,稀土ETF,444755051.0
2025-01-24,159715,稀土ETF易方达,323030274.0
2025-01-24,159716,深创100ETF,135666732.0
2025-01-24,159717,ESGETF,80373183.0
2025-01-24,159718,港股医药ETF,374832634.0
2025-01-24,159719,国企共赢ETF,196195986.0
2025-01-24,159720,智能电车ETF泰康,88812357.0
2025-01-24,159721,深创龙头ETF,63431696.0
2025-01-24,159723,科技龙头ETF,103025575.0
2025-01-24,159725,线上消费ETF,76424924.0
2025-01-24,159726,恒生红利ETF,503411380.0
2025-01-24,159728,在线消费ETF,81910129.0
2025-01-24,159729,互联网ETF,118960633.0
2025-01-24,159730,龙头家电ETF,48571340.0
2025-01-24,159731,石化ETF,49375802.0
2025-01-24,159732,消费电子ETF,2175447904.0
2025-01-24,159735,港股消费ETF,378561371.0
2025-01-24,159736,饮食ETF,6936394457.0
2025-01-24,159738,云计算ETF沪港深,58992667.0
2025-01-24,159739,大数据ETF,176580615.0
2025-01-24,159740,恒生科技ETF,6760120448.0
2025-01-24,159741,恒生科技ETF基金,879796712.0
2025-01-24,159742,恒生科技指数ETF,1819928292.0
2025-01-24,159743,湖北ETF,167941100.0
2025-01-24,159745,建材ETF,811688265.0
2025-01-24,159747,香港科技ETF,296712278.0
2025-01-24,159748,创新药ETF富国,413692128.0
2025-01-24,159750,港股科技50ETF,144618251.0
2025-01-24,159751,港股科技ETF,318629628.0
2025-01-24,159752,新能源龙头ETF,696958917.0
2025-01-24,159755,电池ETF,5090646746.0
2025-01-24,159757,电池30ETF,574931891.0
2025-01-24,159758,红利质量ETF,626290777.0
2025-01-24,159760,医疗健康ETF泰康,153360223.0
2025-01-24,159761,新材料50ETF,307734117.0
2025-01-24,159763,新材料ETF基金,118707747.0
2025-01-24,159766,旅游ETF,3189640963.0
2025-01-24,159767,电池龙头ETF,225873672.0
2025-01-24,159768,房地产ETF,682450311.0
2025-01-24,159770,机器人ETF,1776087762.0
2025-01-24,159773,创业板科技ETF,410703120.0
2025-01-24,159775,新能源车电池ETF,129648961.0
2025-01-24,159776,港股通医药ETF,148968765.0
2025-01-24,159777,创科技ETF,189280565.0
2025-01-24,159778,工业互联ETF,63505382.0
2025-01-24,159779,消费电子50ETF,119869337.0
2025-01-24,159780,双创ETF,8032048583.0
2025-01-24,159781,科创创业ETF,16624860533.0
2025-01-24,159782,双创50ETF,1962190267.0
2025-01-24,159783,科创创业50ETF,8649859442.0
2025-01-24,159786,VRETF,154701174.0
2025-01-24,159787,建材ETF易方达,81521633.0
2025-01-24,159788,港股通100ETF,72424965.0
2025-01-24,159790,碳中和ETF,4155528485.0
2025-01-24,159791,300ESGETF,39083347.0
2025-01-24,159792,港股通互联网ETF,32991855237.0
2025-01-24,159793,线上消费ETF平安,46758908.0
2025-01-24,159795,智能汽车ETF基金,56169473.0
2025-01-24,159796,电池50ETF,1588467550.0
2025-01-24,159797,医疗器械ETF基金,74989247.0
2025-01-24,159798,消费ETF易方达,133245390.0
2025-01-24,159800,中证800ETF,70736802.0
2025-01-24,159801,芯片ETF龙头,5663120172.0
2025-01-24,159804,创中盘88ETF,109899676.0
2025-01-24,159805,传媒ETF,218452480.0
2025-01-24,159806,新能源车ETF,2095089446.0
2025-01-24,159807,科技ETF,2104051428.0
2025-01-24,159808,创100ETF融通,161484790.0
2025-01-24,159810,创业板ETF浦银,119475458.0
2025-01-24,159811,5G50ETF,94743393.0
2025-01-24,159812,黄金基金ETF,53113149.0
2025-01-24,159813,半导体ETF,7239862410.0
2025-01-24,159814,创业大盘ETF,1822246520.0
2025-01-24,159816,0-4地债ETF,15717484.0
2025-01-24,159819,人工智能ETF,9777229669.0
2025-01-24,159820,中证500ETF天弘,2416408470.0
2025-01-24,159821,BOCI创业板ETF,49020000.0
2025-01-24,159822,新经济ETF,374234315.0
2025-01-24,159824,新能车ETF,232135070.0
2025-01-24,159825,农业ETF,2603077407.0
2025-01-24,159827,农业50ETF,141716463.0
2025-01-24,159828,医疗ETF,5557439464.0
2025-01-24,159830,上海金ETF,57814066.0
2025-01-24,159831,上海金ETF基金,21356243.0
2025-01-24,159834,金ETF,52061376.0
2025-01-24,159835,创新药50ETF,222504143.0
2025-01-24,159836,创300ETF,239747113.0
2025-01-24,159837,生物科技ETF,2923152837.0
2025-01-24,159838,医药50ETF,405763462.0
2025-01-24,159839,生物药ETF,1685235165.0
2025-01-24,159840,锂电池ETF,2049574851.0
2025-01-24,159841,证券ETF,5882238465.0
2025-01-24,159842,券商ETF,1695250631.0
2025-01-24,159843,食品饮料ETF,472455141.0
2025-01-24,159845,中证1000ETF,12400425606.0
2025-01-24,159847,医疗ETF易方达,2101825354.0
2025-01-24,159848,证券ETF基金,120811239.0
2025-01-24,159849,生物科技指数ETF,158372396.0
2025-01-24,159850,恒生国企ETF,1488706498.0
2025-01-24,159851,金融科技ETF,3414952074.0
2025-01-24,159852,软件ETF,1894623921.0
2025-01-24,159855,影视ETF,94425236.0
2025-01-24,159856,互联网龙头ETF,530372474.0
2025-01-24,159857,光伏ETF,2946515725.0
2025-01-24,159858,创新药ETF基金,418098318.0
2025-01-24,159859,生物医药ETF,9007640054.0
2025-01-24,159861,碳中和50ETF,217117535.0
2025-01-24,159862,食品ETF,72000623.0
2025-01-24,159863,光伏ETF基金,472729352.0
2025-01-24,159864,光伏50ETF,814526827.0
2025-01-24,159865,养殖ETF,5756455659.0
2025-01-24,159866,日经ETF,587979377.0
2025-01-24,159867,畜牧ETF,1097643594.0
2025-01-24,159869,游戏ETF,5742082127.0
2025-01-24,159870,化工ETF,2504107019.0
2025-01-24,159871,有色金属ETF,109866253.0
2025-01-24,159872,智能网联汽车ETF,57799732.0
2025-01-24,159873,医疗设备ETF,142920000.0
2025-01-24,159875,新能源ETF,2100162899.0
2025-01-24,159876,有色龙头ETF,74988509.0
2025-01-24,159877,医疗产业ETF,147792292.0
2025-01-24,159880,有色ETF基金,108551518.0
2025-01-24,159881,有色60ETF,59249583.0
2025-01-24,159883,医疗器械ETF,3517037843.0
2025-01-24,159885,碳中和ETF基金,472467316.0
2025-01-24,159886,机械ETF,58242555.0
2025-01-24,159887,银行ETF,308715950.0
2025-01-24,159888,智能车ETF,84446068.0
2025-01-24,159889,智能汽车ETF,58400796.0
2025-01-24,159890,云计算ETF,148590688.0
